transaction_id,customer_id,transaction_date,nights,room_type,daily_rate,total_revenue,hotel_type,booking_channel,meal_plan,extra_spend
T005784,C00403,2025-11-17,3,Standard,367.68,1103.03,Resort Hotel,OTA,BB,122.73
T005785,C00403,2025-12-29,10,Standard,733.54,7335.38,City Hotel,OTA,FB,62.06
T005786,C00404,2024-03-16,2,Presidential,1563.34,3126.68,City Hotel,Corporate,BB,24.31
T005787,C00404,2024-04-28,10,Standard,256.41,2564.12,City Hotel,OTA,BB,18.45
T005788,C00404,2024-05-25,3,Standard,423.84,1271.51,City Hotel,Travel Agent,FB,91.4
T005789,C00404,2024-07-01,3,Standard,338.83,1016.49,City Hotel,Direct,BB,75.78
T005790,C00404,2024-08-21,2,Superior,813.83,1627.65,City Hotel,Travel Agent,BB,29.65
T005791,C00404,2024-09-05,5,Standard,430.31,2151.53,Resort Hotel,Direct,HB,28.42
T005792,C00404,2024-09-13,1,Standard,380.42,380.42,Resort Hotel,OTA,HB,80.66
T005793,C00404,2024-10-21,3,Suite,1357.41,4072.23,Resort Hotel,OTA,FB,30.98
T005794,C00404,2024-11-28,7,Deluxe,901.03,6307.23,City Hotel,OTA,HB,26.95
T005795,C00404,2025-01-20,3,Superior,844.58,2533.74,Resort Hotel,Direct,BB,113.37
T005796,C00404,2025-04-01,5,Standard,396.33,1981.65,Resort Hotel,Corporate,RO,0.0
T005797,C00404,2025-07-01,4,Superior,749.45,2997.82,Resort Hotel,OTA,BB,14.05
T005798,C00404,2025-07-10,4,Superior,516.08,2064.32,City Hotel,Direct,FB,22.46
T005799,C00404,2025-08-14,1,Suite,1890.47,1890.47,City Hotel,OTA,FB,38.57
T005800,C00404,2025-08-28,3,Superior,492.58,1477.73,City Hotel,Corporate,BB,75.02
T005801,C00404,2025-10-12,1,Superior,580.28,580.28,Resort Hotel,Direct,HB,119.18
T005802,C00404,2025-12-16,2,Deluxe,448.83,897.66,Resort Hotel,OTA,FB,61.57
T005803,C00405,2024-03-03,4,Standard,904.83,3619.32,City Hotel,OTA,FB,49.98
T005804,C00405,2024-06-28,3,Superior,678.49,2035.47,Resort Hotel,Direct,HB,65.98
T005805,C00405,2024-12-23,7,Standard,760.41,5322.9,City Hotel,Corporate,BB,30.2
T005806,C00405,2025-08-01,3,Deluxe,1736.29,5208.88,Resort Hotel,OTA,RO,103.68
T005807,C00405,2025-09-08,4,Deluxe,827.17,3308.69,Resort Hotel,OTA,BB,115.19
T005808,C00405,2025-09-09,5,Suite,2516.92,12584.61,Resort Hotel,Direct,RO,85.0
T005809,C00405,2025-09-21,3,Superior,1099.4,3298.2,Resort Hotel,OTA,BB,128.28
T005810,C00405,2025-11-28,5,Suite,1344.35,6721.76,Resort Hotel,OTA,HB,52.74
T005811,C00405,2026-02-11,2,Superior,1236.88,2473.77,City Hotel,Corporate,BB,48.27
T005812,C00406,2024-03-25,7,Standard,237.17,1660.16,Resort Hotel,Direct,BB,67.23
T005813,C00406,2024-12-09,2,Standard,197.34,394.69,City Hotel,Travel Agent,HB,23.01
T005814,C00406,2025-11-15,1,Superior,353.01,353.01,City Hotel,OTA,HB,101.86
T005815,C00406,2025-12-02,4,Superior,403.95,1615.8,Resort Hotel,Direct,HB,65.04
T005816,C00407,2024-03-13,3,Superior,586.1,1758.29,Resort Hotel,OTA,HB,0.0
T005817,C00407,2024-04-08,3,Suite,988.2,2964.59,Resort Hotel,OTA,BB,106.2
T005818,C00407,2024-05-23,7,Superior,484.6,3392.23,Resort Hotel,Travel Agent,HB,111.43
T005819,C00407,2024-08-19,2,Standard,276.39,552.77,City Hotel,Travel Agent,BB,3.15
T005820,C00407,2024-11-22,4,Standard,431.24,1724.97,City Hotel,OTA,BB,85.98
T005821,C00407,2024-12-22,5,Superior,503.13,2515.65,City Hotel,Corporate,BB,105.16
T005822,C00407,2025-01-09,5,Standard,335.68,1678.41,City Hotel,Direct,RO,95.47
T005823,C00407,2025-01-20,3,Deluxe,737.55,2212.64,City Hotel,OTA,BB,94.58
T005824,C00407,2025-03-18,5,Deluxe,609.86,3049.29,City Hotel,Direct,BB,0.0
T005825,C00407,2025-04-16,5,Standard,383.52,1917.62,City Hotel,Direct,RO,51.3
T005826,C00407,2025-04-28,3,Suite,659.04,1977.13,City Hotel,OTA,BB,61.06
T005827,C00407,2025-07-11,3,Deluxe,830.13,2490.39,Resort Hotel,OTA,HB,50.07
T005828,C00407,2025-08-15,3,Deluxe,608.63,1825.88,City Hotel,Travel Agent,HB,75.77
T005829,C00407,2025-08-22,10,Standard,412.7,4126.96,Resort Hotel,OTA,RO,52.22
T005830,C00407,2025-10-21,1,Superior,706.96,706.96,Resort Hotel,OTA,BB,67.93
T005831,C00407,2026-02-03,1,Deluxe,724.85,724.85,City Hotel,Direct,BB,0.0
T005832,C00407,2026-02-22,1,Standard,451.58,451.58,City Hotel,Direct,HB,0.0
T005833,C00408,2024-04-27,3,Superior,655.1,1965.29,City Hotel,Direct,FB,70.69
T005834,C00408,2024-06-24,3,Superior,833.97,2501.9,Resort Hotel,Direct,FB,100.59
T005835,C00408,2024-09-23,2,Standard,570.99,1141.99,City Hotel,Corporate,FB,0.0
T005836,C00408,2024-11-12,7,Standard,421.95,2953.66,Resort Hotel,Corporate,BB,93.47
T005837,C00408,2025-01-07,3,Suite,724.33,2172.99,City Hotel,Direct,FB,42.89
T005838,C00408,2025-05-20,5,Superior,549.68,2748.4,City Hotel,Travel Agent,BB,61.07
T005839,C00408,2025-06-26,5,Suite,916.57,4582.83,Resort Hotel,Direct,RO,58.93
T005840,C00408,2026-01-25,14,Suite,1148.56,16079.79,Resort Hotel,Corporate,FB,78.68
T005841,C00409,2024-03-10,3,Presidential,1373.42,4120.26,City Hotel,OTA,RO,123.79
T005842,C00409,2024-05-08,7,Standard,684.33,4790.34,Resort Hotel,Direct,RO,0.0
T005843,C00409,2024-09-02,3,Superior,679.14,2037.41,City Hotel,Travel Agent,BB,156.82
T005844,C00409,2024-11-15,3,Superior,548.13,1644.39,City Hotel,Travel Agent,HB,26.2
T005845,C00409,2024-11-29,7,Superior,1374.32,9620.27,City Hotel,Corporate,RO,33.93
T005846,C00409,2024-12-13,7,Superior,638.57,4469.97,City Hotel,Travel Agent,HB,91.95
T005847,C00409,2025-01-04,3,Superior,596.32,1788.97,Resort Hotel,Corporate,BB,67.35
T005848,C00409,2025-03-03,3,Deluxe,1264.8,3794.4,City Hotel,OTA,FB,80.52
T005849,C00409,2025-03-19,5,Deluxe,682.92,3414.59,Resort Hotel,Corporate,BB,66.61
T005850,C00409,2025-04-03,5,Superior,304.7,1523.52,City Hotel,Direct,HB,76.81
T005851,C00409,2025-07-02,3,Suite,953.46,2860.38,City Hotel,OTA,RO,67.71
T005852,C00409,2025-08-02,5,Standard,968.23,4841.17,Resort Hotel,OTA,HB,38.65
T005853,C00409,2026-01-29,3,Superior,599.45,1798.36,City Hotel,OTA,BB,101.07
T005854,C00410,2024-02-29,4,Presidential,3195.19,12780.76,City Hotel,Corporate,BB,43.27
T005855,C00410,2024-03-23,10,Standard,197.46,1974.58,Resort Hotel,Travel Agent,RO,50.36
T005856,C00410,2024-04-04,2,Deluxe,1909.98,3819.97,City Hotel,Corporate,HB,69.17
T005857,C00410,2024-04-25,5,Standard,580.3,2901.5,City Hotel,Corporate,HB,100.04
T005858,C00410,2024-07-27,7,Superior,1517.57,10622.99,City Hotel,OTA,FB,107.89
T005859,C00410,2024-10-06,3,Superior,568.48,1705.43,Resort Hotel,Corporate,FB,48.17
T005860,C00410,2024-11-29,3,Superior,754.63,2263.89,City Hotel,Travel Agent,HB,3.17
T005861,C00410,2025-01-19,7,Superior,1198.72,8391.05,City Hotel,Direct,RO,21.09
T005862,C00410,2025-06-28,2,Presidential,2473.68,4947.35,Resort Hotel,Corporate,HB,40.38
T005863,C00410,2025-09-02,4,Presidential,4943.17,19772.69,City Hotel,OTA,BB,92.23
T005864,C00410,2025-10-09,4,Standard,717.36,2869.42,City Hotel,Corporate,HB,0.0
T005865,C00410,2025-12-08,4,Standard,968.53,3874.11,City Hotel,Travel Agent,BB,55.53
T005866,C00411,2024-03-22,3,Superior,508.32,1524.97,City Hotel,OTA,HB,38.76
T005867,C00411,2024-04-12,2,Standard,311.66,623.32,City Hotel,Direct,BB,87.77
T005868,C00411,2024-04-27,2,Superior,451.73,903.46,City Hotel,Corporate,HB,60.36
T005869,C00411,2024-04-27,4,Suite,834.77,3339.07,City Hotel,Direct,BB,37.05
T005870,C00411,2024-06-12,4,Superior,352.07,1408.29,City Hotel,Direct,BB,52.97
T005871,C00411,2024-07-03,14,Standard,313.27,4385.76,City Hotel,Direct,FB,75.87
T005872,C00411,2024-07-16,4,Standard,251.82,1007.3,Resort Hotel,Travel Agent,BB,2.0
T005873,C00411,2024-08-04,5,Standard,259.34,1296.71,City Hotel,OTA,RO,70.4
T005874,C00411,2024-09-16,7,Superior,594.88,4164.15,City Hotel,Direct,HB,69.71
T005875,C00411,2024-10-09,14,Presidential,1223.53,17129.44,Resort Hotel,Travel Agent,RO,40.56
T005876,C00411,2024-10-15,10,Deluxe,562.94,5629.44,City Hotel,Direct,HB,61.92
T005877,C00411,2024-11-03,2,Standard,388.18,776.37,Resort Hotel,Direct,BB,66.45
T005878,C00411,2024-11-18,3,Standard,313.25,939.76,City Hotel,OTA,FB,79.04
T005879,C00411,2025-02-14,3,Superior,374.02,1122.07,Resort Hotel,OTA,BB,1.44
T005880,C00411,2025-04-24,10,Suite,746.61,7466.08,City Hotel,OTA,BB,16.83
T005881,C00411,2025-04-30,1,Suite,553.49,553.49,Resort Hotel,OTA,BB,79.72
T005882,C00411,2025-05-01,7,Superior,561.31,3929.19,City Hotel,OTA,BB,52.51
T005883,C00411,2025-06-09,5,Superior,610.45,3052.26,Resort Hotel,Travel Agent,BB,36.86
T005884,C00411,2025-06-29,5,Suite,578.44,2892.22,Resort Hotel,OTA,RO,0.0
T005885,C00411,2025-09-06,4,Superior,326.73,1306.93,Resort Hotel,OTA,FB,0.0
T005886,C00411,2025-12-03,1,Superior,278.12,278.12,Resort Hotel,Direct,BB,12.37
T005887,C00411,2025-12-12,4,Standard,285.57,1142.27,Resort Hotel,Travel Agent,HB,64.47
T005888,C00411,2026-01-23,3,Standard,341.03,1023.09,City Hotel,Travel Agent,BB,0.0
T005889,C00412,2024-05-28,2,Superior,451.1,902.2,Resort Hotel,Direct,FB,22.92
T005890,C00412,2024-09-08,3,Superior,1130.81,3392.44,City Hotel,OTA,HB,31.37
T005891,C00412,2024-11-18,5,Presidential,2436.79,12183.97,City Hotel,Corporate,HB,19.43
T005892,C00412,2026-01-27,3,Deluxe,533.38,1600.13,City Hotel,Travel Agent,BB,93.05
T005893,C00412,2026-02-24,3,Standard,881.85,2645.56,Resort Hotel,OTA,BB,79.87
T005894,C00413,2024-03-19,2,Deluxe,739.75,1479.49,City Hotel,Direct,HB,93.35
T005895,C00413,2024-03-21,4,Superior,596.69,2386.76,City Hotel,Travel Agent,BB,0.0
T005896,C00413,2024-04-09,3,Deluxe,884.72,2654.15,City Hotel,OTA,FB,129.15
T005897,C00413,2024-06-06,2,Superior,527.8,1055.6,City Hotel,OTA,RO,0.0
T005898,C00413,2024-06-18,4,Superior,585.93,2343.71,City Hotel,Direct,FB,93.49
T005899,C00413,2024-09-04,3,Standard,506.2,1518.61,City Hotel,Travel Agent,FB,37.88
T005900,C00413,2025-01-23,4,Standard,545.74,2182.97,Resort Hotel,Direct,HB,0.0
T005901,C00413,2025-02-16,5,Standard,605.59,3027.96,Resort Hotel,Travel Agent,FB,74.96
T005902,C00413,2025-03-12,4,Suite,912.17,3648.7,City Hotel,OTA,RO,86.54
T005903,C00413,2025-07-04,5,Standard,651.66,3258.29,Resort Hotel,Travel Agent,BB,0.0
T005904,C00413,2025-08-01,3,Superior,675.93,2027.78,City Hotel,Travel Agent,BB,62.39
T005905,C00413,2025-08-02,5,Superior,178.98,894.91,Resort Hotel,Direct,BB,19.51
T005906,C00413,2025-09-28,5,Deluxe,986.42,4932.09,City Hotel,OTA,BB,77.85
T005907,C00413,2025-10-02,3,Standard,382.01,1146.02,City Hotel,OTA,HB,6.13
T005908,C00413,2025-12-08,10,Standard,489.73,4897.27,Resort Hotel,Travel Agent,FB,37.6
T005909,C00413,2026-02-01,1,Deluxe,1106.26,1106.26,City Hotel,Direct,FB,85.58
T005910,C00414,2024-02-12,7,Standard,828.09,5796.65,City Hotel,Corporate,BB,40.35
T005911,C00414,2024-04-09,2,Suite,1776.44,3552.88,Resort Hotel,Direct,FB,13.07
T005912,C00414,2024-05-01,2,Superior,830.23,1660.47,Resort Hotel,OTA,FB,37.78
T005913,C00414,2024-09-29,5,Deluxe,1376.55,6882.73,Resort Hotel,OTA,FB,33.72
T005914,C00414,2024-10-22,2,Standard,740.96,1481.91,City Hotel,OTA,HB,39.67
T005915,C00414,2024-11-19,2,Suite,2180.65,4361.3,Resort Hotel,Corporate,RO,4.56
T005916,C00414,2025-01-26,2,Deluxe,1351.54,2703.08,City Hotel,OTA,RO,69.36
T005917,C00414,2025-02-15,1,Suite,1019.28,1019.28,Resort Hotel,OTA,FB,133.31
T005918,C00414,2025-07-03,2,Standard,724.29,1448.58,City Hotel,OTA,FB,43.3
T005919,C00414,2025-07-11,3,Standard,501.0,1502.99,Resort Hotel,Travel Agent,HB,132.96
T005920,C00414,2025-08-31,7,Suite,1606.63,11246.44,City Hotel,OTA,RO,26.78
T005921,C00414,2025-12-22,7,Superior,1348.44,9439.11,City Hotel,Direct,BB,87.16
T005922,C00415,2024-03-29,3,Superior,1192.32,3576.95,City Hotel,Travel Agent,HB,61.25
T005923,C00415,2024-06-15,3,Suite,2093.51,6280.53,City Hotel,Travel Agent,BB,25.49
T005924,C00415,2024-07-23,10,Deluxe,656.08,6560.8,Resort Hotel,OTA,FB,29.55
T005925,C00415,2024-07-25,3,Deluxe,1145.03,3435.1,Resort Hotel,Direct,FB,52.46
T005926,C00415,2024-09-14,10,Superior,893.17,8931.71,City Hotel,OTA,BB,51.21
T005927,C00415,2024-10-15,1,Standard,758.3,758.3,Resort Hotel,Corporate,FB,37.69
T005928,C00415,2024-12-07,2,Standard,947.91,1895.82,City Hotel,Corporate,FB,8.07
T005929,C00415,2025-01-19,3,Superior,746.6,2239.79,Resort Hotel,OTA,BB,37.59
T005930,C00415,2025-02-15,5,Deluxe,785.41,3927.03,City Hotel,OTA,BB,85.13
T005931,C00415,2025-02-24,7,Superior,991.34,6939.39,Resort Hotel,Direct,HB,56.33
T005932,C00415,2025-03-15,3,Standard,566.7,1700.1,City Hotel,Direct,RO,112.31
T005933,C00415,2025-04-16,5,Suite,2055.97,10279.85,City Hotel,OTA,BB,20.7
T005934,C00415,2025-05-31,14,Standard,644.73,9026.18,City Hotel,OTA,HB,97.32
T005935,C00415,2025-07-08,3,Deluxe,938.24,2814.71,City Hotel,Direct,HB,14.16
T005936,C00415,2025-07-09,3,Deluxe,2151.44,6454.33,Resort Hotel,OTA,BB,83.19
T005937,C00415,2025-08-03,5,Superior,1310.74,6553.7,City Hotel,Direct,BB,26.41
T005938,C00415,2025-08-03,2,Deluxe,1902.89,3805.78,City Hotel,Direct,FB,54.42
T005939,C00415,2025-08-26,3,Standard,304.29,912.88,City Hotel,Travel Agent,BB,45.09
T005940,C00415,2025-10-10,2,Deluxe,1187.44,2374.89,City Hotel,OTA,RO,66.05
T005941,C00415,2025-12-27,3,Deluxe,1020.67,3062.01,Resort Hotel,Direct,HB,51.56
T005942,C00415,2026-01-18,3,Deluxe,1513.37,4540.12,City Hotel,Travel Agent,BB,0.0
T005943,C00416,2024-02-23,2,Superior,340.87,681.74,City Hotel,Travel Agent,FB,17.05
T005944,C00416,2024-07-04,5,Suite,721.81,3609.05,Resort Hotel,Travel Agent,BB,76.83
T005945,C00416,2024-11-17,2,Suite,903.26,1806.52,City Hotel,Corporate,BB,79.62
T005946,C00416,2025-02-02,10,Superior,154.03,1540.32,City Hotel,OTA,BB,82.49
T005947,C00416,2025-06-22,3,Suite,198.39,595.17,Resort Hotel,OTA,BB,87.61
T005948,C00416,2025-10-06,1,Standard,338.98,338.98,City Hotel,Corporate,BB,0.0
T005949,C00416,2025-10-22,14,Deluxe,581.61,8142.58,Resort Hotel,Travel Agent,HB,53.53
T005950,C00416,2025-11-19,3,Suite,588.74,1766.23,City Hotel,Direct,BB,0.0
T005951,C00416,2025-11-21,7,Superior,380.88,2666.17,City Hotel,Direct,HB,23.43
T005952,C00416,2025-12-04,3,Standard,205.88,617.63,City Hotel,Travel Agent,FB,12.5
T005953,C00416,2026-01-09,14,Standard,387.73,5428.17,Resort Hotel,Corporate,HB,61.41
T005954,C00417,2024-01-27,3,Suite,1517.35,4552.04,City Hotel,Travel Agent,FB,18.99
T005955,C00417,2024-01-30,1,Superior,455.21,455.21,Resort Hotel,OTA,BB,79.43
T005956,C00417,2024-02-24,5,Suite,1740.31,8701.54,City Hotel,Corporate,BB,90.91
T005957,C00417,2024-03-03,2,Standard,672.35,1344.7,Resort Hotel,Direct,HB,49.64
T005958,C00417,2024-05-23,7,Standard,526.92,3688.43,Resort Hotel,Direct,BB,44.89
T005959,C00417,2024-07-07,1,Standard,638.03,638.03,City Hotel,Direct,BB,33.08
T005960,C00417,2024-09-30,3,Deluxe,1250.97,3752.92,City Hotel,Corporate,RO,0.0
T005961,C00417,2024-11-18,3,Deluxe,628.64,1885.93,City Hotel,OTA,BB,12.68
T005962,C00417,2024-11-22,3,Standard,493.5,1480.49,City Hotel,OTA,HB,0.0
T005963,C00417,2025-01-29,4,Standard,708.72,2834.9,City Hotel,OTA,BB,48.41
T005964,C00417,2025-02-06,10,Superior,995.05,9950.51,City Hotel,OTA,FB,48.12
T005965,C00417,2025-02-11,2,Standard,532.98,1065.96,City Hotel,Direct,BB,15.17
T005966,C00417,2025-02-20,4,Standard,639.41,2557.62,City Hotel,Direct,FB,76.92
T005967,C00417,2025-04-17,1,Deluxe,932.25,932.25,City Hotel,OTA,BB,0.0
T005968,C00417,2025-06-20,1,Standard,556.63,556.63,Resort Hotel,Direct,BB,76.27
T005969,C00417,2025-07-01,4,Suite,2141.05,8564.21,City Hotel,OTA,FB,33.09
T005970,C00417,2025-07-21,2,Deluxe,617.22,1234.43,Resort Hotel,Direct,BB,0.0
T005971,C00417,2025-07-31,5,Suite,1031.18,5155.88,Resort Hotel,Corporate,HB,80.23
T005972,C00417,2025-09-04,10,Presidential,1776.64,17766.41,Resort Hotel,Direct,HB,91.46
T005973,C00417,2025-09-28,7,Deluxe,1000.12,7000.85,City Hotel,OTA,RO,50.73
T005974,C00417,2025-11-12,2,Standard,167.21,334.41,Resort Hotel,Corporate,HB,17.83
T005975,C00417,2025-11-22,4,Standard,642.55,2570.2,Resort Hotel,OTA,HB,46.48
T005976,C00417,2025-11-26,2,Suite,1023.9,2047.8,Resort Hotel,OTA,FB,16.4
T005977,C00417,2025-12-26,4,Standard,644.51,2578.05,Resort Hotel,OTA,FB,8.94
T005978,C00418,2024-02-14,1,Deluxe,250.92,250.92,Resort Hotel,Travel Agent,HB,112.55
T005979,C00418,2024-03-25,3,Superior,357.01,1071.03,Resort Hotel,Direct,HB,92.54
T005980,C00418,2024-04-12,7,Presidential,1142.13,7994.88,Resort Hotel,Corporate,HB,84.79
T005981,C00418,2024-06-24,2,Deluxe,368.17,736.33,Resort Hotel,OTA,RO,20.17
T005982,C00418,2024-08-11,3,Standard,279.57,838.71,City Hotel,OTA,FB,66.6
T005983,C00418,2024-09-06,3,Suite,585.9,1757.69,City Hotel,OTA,RO,66.66
T005984,C00418,2024-10-23,2,Deluxe,497.84,995.69,Resort Hotel,Direct,HB,40.37
T005985,C00418,2024-11-23,1,Standard,224.8,224.8,City Hotel,Travel Agent,BB,48.99
T005986,C00418,2024-12-22,1,Standard,265.76,265.76,Resort Hotel,Corporate,RO,144.99
T005987,C00418,2024-12-22,2,Suite,556.25,1112.51,Resort Hotel,OTA,BB,52.92
T005988,C00418,2025-03-18,10,Deluxe,452.14,4521.38,Resort Hotel,Direct,HB,46.15
T005989,C00418,2025-05-06,7,Superior,338.32,2368.25,City Hotel,Corporate,HB,26.69
T005990,C00418,2025-05-31,2,Deluxe,447.23,894.45,Resort Hotel,Direct,BB,52.58
T005991,C00418,2025-06-25,7,Standard,305.57,2138.97,City Hotel,OTA,BB,55.77
T005992,C00418,2025-07-29,3,Suite,897.0,2690.99,City Hotel,Direct,BB,18.22
T005993,C00418,2025-09-20,2,Deluxe,319.32,638.64,City Hotel,Corporate,HB,107.8
T005994,C00418,2025-10-17,2,Superior,343.26,686.53,City Hotel,Direct,HB,61.75
T005995,C00418,2025-11-26,1,Suite,468.78,468.78,City Hotel,OTA,BB,58.32
T005996,C00419,2024-01-30,3,Superior,571.71,1715.13,City Hotel,OTA,FB,25.42
T005997,C00419,2024-04-04,3,Standard,564.38,1693.14,City Hotel,Travel Agent,HB,82.64
T005998,C00419,2024-06-11,2,Standard,514.45,1028.91,Resort Hotel,OTA,FB,85.86
T005999,C00419,2024-07-22,2,Superior,547.24,1094.48,City Hotel,Direct,FB,67.33
T006000,C00419,2024-07-26,2,Superior,597.32,1194.63,City Hotel,OTA,BB,114.8
T006001,C00419,2024-08-11,4,Deluxe,798.75,3194.99,City Hotel,Travel Agent,FB,127.18
T006002,C00419,2025-01-11,3,Suite,1543.08,4629.24,City Hotel,Direct,BB,123.69
T006003,C00419,2025-05-18,4,Deluxe,893.04,3572.18,Resort Hotel,Travel Agent,HB,66.02
T006004,C00419,2025-07-03,3,Standard,395.94,1187.82,City Hotel,Direct,BB,78.19
T006005,C00419,2025-08-07,4,Superior,690.63,2762.54,City Hotel,Travel Agent,RO,13.59
T006006,C00419,2025-08-14,4,Standard,520.65,2082.6,City Hotel,Corporate,HB,0.0
T006007,C00419,2025-08-17,1,Suite,1767.75,1767.75,City Hotel,OTA,BB,6.65
T006008,C00419,2025-11-13,7,Standard,354.88,2484.15,City Hotel,OTA,BB,0.0
T006009,C00419,2026-01-13,14,Deluxe,889.56,12453.91,City Hotel,OTA,HB,0.0
T006010,C00419,2026-01-19,4,Standard,318.11,1272.45,City Hotel,Travel Agent,HB,100.49
T006011,C00420,2024-01-31,1,Standard,226.07,226.07,City Hotel,Direct,HB,27.77
T006012,C00420,2024-02-03,3,Superior,234.17,702.52,City Hotel,OTA,BB,88.8
T006013,C00420,2024-03-06,1,Deluxe,539.77,539.77,City Hotel,OTA,BB,76.8
T006014,C00420,2024-04-01,3,Deluxe,402.59,1207.77,Resort Hotel,Corporate,HB,73.73
T006015,C00420,2024-04-17,1,Superior,254.17,254.17,City Hotel,OTA,HB,3.41
T006016,C00420,2024-06-27,3,Superior,370.17,1110.5,Resort Hotel,OTA,HB,88.76
T006017,C00420,2024-07-05,3,Superior,217.59,652.77,City Hotel,OTA,BB,12.02
T006018,C00420,2024-08-30,7,Superior,305.22,2136.51,City Hotel,OTA,RO,89.42
T006019,C00420,2024-09-30,4,Deluxe,322.38,1289.51,City Hotel,OTA,FB,84.4
T006020,C00420,2024-10-08,10,Standard,304.65,3046.49,Resort Hotel,OTA,HB,22.26
T006021,C00420,2024-10-09,2,Standard,242.07,484.15,Resort Hotel,Direct,RO,97.87
T006022,C00420,2024-11-29,10,Deluxe,426.15,4261.46,Resort Hotel,Direct,HB,2.37
T006023,C00420,2024-12-04,5,Standard,300.95,1504.77,Resort Hotel,Travel Agent,HB,39.64
T006024,C00420,2024-12-17,4,Superior,237.36,949.45,Resort Hotel,OTA,HB,70.5
T006025,C00420,2025-02-01,5,Superior,146.71,733.53,City Hotel,OTA,BB,70.93
T006026,C00420,2025-03-30,3,Standard,147.46,442.37,City Hotel,Direct,BB,12.02
T006027,C00420,2025-04-11,7,Deluxe,587.37,4111.58,Resort Hotel,Corporate,RO,33.44
T006028,C00420,2025-05-03,7,Suite,727.93,5095.54,City Hotel,Corporate,HB,51.95
T006029,C00420,2025-05-13,1,Standard,186.77,186.77,City Hotel,OTA,BB,101.48
T006030,C00420,2025-06-16,3,Deluxe,282.26,846.79,City Hotel,OTA,BB,62.69
T006031,C00421,2024-04-02,5,Standard,597.02,2985.08,City Hotel,Travel Agent,BB,83.11
T006032,C00421,2024-04-07,7,Standard,612.65,4288.52,Resort Hotel,Travel Agent,HB,34.74
T006033,C00421,2024-04-17,3,Suite,1960.17,5880.51,City Hotel,Corporate,BB,77.89
T006034,C00421,2024-04-18,5,Standard,602.75,3013.74,Resort Hotel,OTA,BB,32.3
T006035,C00421,2024-06-13,5,Standard,700.32,3501.58,Resort Hotel,OTA,HB,17.9
T006036,C00421,2024-10-10,5,Superior,219.4,1097.02,City Hotel,Corporate,BB,28.37
T006037,C00421,2024-10-24,3,Superior,814.68,2444.05,Resort Hotel,OTA,BB,84.47
T006038,C00421,2024-11-17,4,Superior,1059.98,4239.91,City Hotel,Travel Agent,BB,59.9
T006039,C00421,2024-12-11,1,Standard,332.21,332.21,Resort Hotel,Travel Agent,FB,27.94
T006040,C00421,2025-02-15,4,Deluxe,785.1,3140.4,City Hotel,Direct,FB,1.5
T006041,C00421,2025-02-19,2,Superior,682.76,1365.53,City Hotel,OTA,RO,82.77
T006042,C00421,2025-06-08,3,Suite,1984.0,5951.99,Resort Hotel,Direct,RO,0.0
T006043,C00421,2025-08-30,3,Superior,1100.62,3301.86,City Hotel,Travel Agent,BB,56.19
T006044,C00421,2025-10-19,1,Deluxe,1176.32,1176.32,City Hotel,Corporate,BB,7.36
T006045,C00422,2024-02-17,2,Superior,189.71,379.41,Resort Hotel,Corporate,HB,109.49
T006046,C00422,2024-05-14,4,Standard,239.76,959.03,City Hotel,OTA,FB,35.74
T006047,C00422,2024-06-26,4,Standard,162.11,648.42,City Hotel,Corporate,BB,43.29
T006048,C00422,2024-07-20,4,Deluxe,355.59,1422.38,Resort Hotel,Direct,HB,32.14
T006049,C00422,2024-08-12,4,Standard,220.29,881.17,Resort Hotel,OTA,FB,49.78
T006050,C00422,2024-09-15,2,Superior,383.82,767.63,City Hotel,Direct,FB,46.39
T006051,C00422,2024-10-14,14,Deluxe,299.1,4187.47,City Hotel,Corporate,FB,87.76
T006052,C00422,2024-11-06,4,Superior,448.53,1794.11,City Hotel,OTA,BB,32.8
T006053,C00422,2024-11-28,1,Deluxe,295.25,295.25,City Hotel,OTA,RO,32.75
T006054,C00422,2024-12-24,3,Superior,198.63,595.89,City Hotel,Corporate,BB,57.68
T006055,C00422,2025-03-10,7,Standard,280.9,1966.3,City Hotel,Travel Agent,FB,102.06
T006056,C00422,2025-04-10,7,Suite,778.52,5449.61,Resort Hotel,Direct,FB,18.46
T006057,C00422,2025-05-14,7,Standard,215.62,1509.36,Resort Hotel,Corporate,HB,14.25
T006058,C00422,2025-05-16,3,Superior,238.08,714.25,Resort Hotel,Travel Agent,RO,51.84
T006059,C00422,2025-09-08,2,Deluxe,298.49,596.98,Resort Hotel,Travel Agent,FB,46.07
T006060,C00422,2025-11-21,2,Suite,756.68,1513.36,City Hotel,Travel Agent,HB,41.5
T006061,C00422,2026-01-23,5,Deluxe,448.61,2243.07,Resort Hotel,OTA,HB,75.64
T006062,C00423,2024-03-10,3,Standard,608.41,1825.23,City Hotel,OTA,BB,79.35
T006063,C00423,2024-08-18,10,Standard,598.97,5989.73,City Hotel,Travel Agent,BB,0.0
T006064,C00423,2024-11-18,14,Deluxe,423.63,5930.83,City Hotel,Direct,BB,20.65
T006065,C00423,2025-01-10,10,Superior,517.11,5171.15,City Hotel,OTA,HB,18.39
T006066,C00423,2025-01-25,3,Superior,657.22,1971.65,City Hotel,Corporate,BB,75.79
T006067,C00423,2025-03-23,7,Superior,654.7,4582.9,Resort Hotel,Direct,RO,38.71
